id,title,description,link,image_link,availability,price,brand,mpn,identifier_exists,condition,google_product_category,product_type
НС-0079349,CFW 315,"Канальный круглый вентилятор SHUFT, серия CFW: производительность 1650 м³/ч, максимальный напор 660 Па, потребляемая мощность 200 Вт, частота вращения 2500 об/мин, уровень шума 60 дБ, электропитание 230/1/50 (В/ф/Гц), двигатель AC, класс защиты IPX4, рабочая температура −30 °C … 50 °C, размеры 500×220×500 мм, производство — Россия, модель CFW 315. Канальный вытяжной вентилятор SHUFT серии CFW для жилых, общественных и производственных помещений. Корпус из оцинкованной стали с порошковой окраской, мотор-колесо Ziehl-Abegg, крыльчатка с загнутыми назад лопатками.",https://tehnoholod369.kz/tproduct/524188410714-cfw-315,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/ventilyaciya/shuft-kanalnyy-kruglyy-cfw-315.jpg,out_of_stock,207393.00 KZT,SHUFT,CFW 315,no,new,,Вентиляция > Канальные вентиляторы круглые
НС-1052316,CFk 100 MAX,"Канальный круглый вентилятор SHUFT, серия CFk MAX: производительность 260 м³/ч, максимальный напор 345 Па, потребляемая мощность 75 Вт, частота вращения 2400 об/мин, уровень шума 56 дБ, электропитание 230/1/50 (В/ф/Гц), двигатель AC, класс защиты IPX4, рабочая температура −40 °C … 70 °C, размеры 225×280×280 мм, производство — Россия, модель CFk 100 MAX. Канальный центробежный вентилятор SHUFT серии CFk MAX: разъёмный корпус из композиционного материала со звукопоглощающими и противоударными свойствами, крыльчатка с загнутыми назад лопатками, асинхронный двигатель с внешним ротором IP44.",https://tehnoholod369.kz/tproduct/654212194454-cfk-100-max,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/ventilyaciya/shuft-kanalnyy-kruglyy-cfk-100-max.jpg,in_stock,99283.00 KZT,SHUFT,CFk 100 MAX,no,new,,Вентиляция > Канальные вентиляторы круглые
НС-1077768,CFk 100 VIM,"Канальный круглый вентилятор SHUFT, серия CFk VIM: производительность 240 м³/ч, максимальный напор 330 Па, потребляемая мощность 60 Вт, частота вращения 2450 об/мин, уровень шума 58 дБ, электропитание 230/1/50 (В/ф/Гц), двигатель AC, класс защиты IPX4, рабочая температура −40 °C … 80 °C, размеры 225×280×280 мм, производство — Россия, модель CFk 100 VIM. Канальный центробежный вентилятор SHUFT серии CFk VIM: разъёмный корпус из композиционного материала со звукопоглощающими и противоударными свойствами, крыльчатка с загнутыми назад лопатками, асинхронный двигатель с внешним ротором IP44, клеммная коробка IP55.",https://tehnoholod369.kz/tproduct/590596144624-cfk-100-vim,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/ventilyaciya/shuft-kanalnyy-kruglyy-cfk-100-vim.jpg,in_stock,65871.00 KZT,SHUFT,CFk 100 VIM,no,new,,Вентиляция > Канальные вентиляторы круглые
НС-1052317,CFk 125 MAX,"Канальный круглый вентилятор SHUFT, серия CFk MAX: производительность 385 м³/ч, максимальный напор 345 Па, потребляемая мощность 65 Вт, частота вращения 2400 об/мин, уровень шума 56 дБ, электропитание 230/1/50 (В/ф/Гц), двигатель AC, класс защиты IPX4, рабочая температура −40 °C … 70 °C, размеры 225×280×280 мм, производство — Россия, модель CFk 125 MAX. Канальный центробежный вентилятор SHUFT серии CFk MAX: разъёмный корпус из композиционного материала со звукопоглощающими и противоударными свойствами, крыльчатка с загнутыми назад лопатками, асинхронный двигатель с внешним ротором IP44.",https://tehnoholod369.kz/tproduct/950694844354-cfk-125-max,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/ventilyaciya/shuft-kanalnyy-kruglyy-cfk-125-max.jpg,in_stock,107453.00 KZT,SHUFT,CFk 125 MAX,no,new,,Вентиляция > Канальные вентиляторы круглые
НС-1077769,CFk 125 VIM,"Канальный круглый вентилятор SHUFT, серия CFk VIM: производительность 300 м³/ч, максимальный напор 300 Па, потребляемая мощность 60 Вт, частота вращения 2450 об/мин, уровень шума 68 дБ, электропитание 230/1/50 (В/ф/Гц), двигатель AC, класс защиты IPX4, рабочая температура −40 °C … 80 °C, размеры 225×280×280 мм, производство — Россия, модель CFk 125 VIM. Канальный центробежный вентилятор SHUFT серии CFk VIM: разъёмный корпус из композиционного материала со звукопоглощающими и противоударными свойствами, крыльчатка с загнутыми назад лопатками, асинхронный двигатель с внешним ротором IP44, клеммная коробка IP55.",https://tehnoholod369.kz/tproduct/749427251004-cfk-125-vim,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/ventilyaciya/shuft-kanalnyy-kruglyy-cfk-125-vim.jpg,out_of_stock,69952.00 KZT,SHUFT,CFk 125 VIM,no,new,,Вентиляция > Канальные вентиляторы круглые
НС-1052318,CFk 160 MAX,"Канальный круглый вентилятор SHUFT, серия CFk MAX: производительность 810 м³/ч, максимальный напор 450 Па, потребляемая мощность 100 Вт, частота вращения 2500 об/мин, уровень шума 67 дБ, электропитание 230/1/50 (В/ф/Гц), двигатель AC, класс защиты IPX4, рабочая температура −40 °C … 70 °C, размеры 235×370×370 мм, производство — Россия, модель CFk 160 MAX. Канальный центробежный вентилятор SHUFT серии CFk MAX: разъёмный корпус из композиционного материала со звукопоглощающими и противоударными свойствами, крыльчатка с загнутыми назад лопатками, асинхронный двигатель с внешним ротором IP44.",https://tehnoholod369.kz/tproduct/409502522474-cfk-160-max,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/ventilyaciya/shuft-kanalnyy-kruglyy-cfk-160-max.jpg,in_stock,127076.00 KZT,SHUFT,CFk 160 MAX,no,new,,Вентиляция > Канальные вентиляторы круглые
НС-1077770,CFk 160 VIM,"Канальный круглый вентилятор SHUFT, серия CFk VIM: производительность 610 м³/ч, максимальный напор 610 Па, потребляемая мощность 85 Вт, частота вращения 2580 об/мин, уровень шума 69 дБ, электропитание 230/1/50 (В/ф/Гц), двигатель AC, класс защиты IPX4, рабочая температура −40 °C … 80 °C, размеры 235×370×370 мм, производство — Россия, модель CFk 160 VIM. Канальный центробежный вентилятор SHUFT серии CFk VIM: разъёмный корпус из композиционного материала со звукопоглощающими и противоударными свойствами, крыльчатка с загнутыми назад лопатками, асинхронный двигатель с внешним ротором IP44, клеммная коробка IP55.",https://tehnoholod369.kz/tproduct/597975561204-cfk-160-vim,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/ventilyaciya/shuft-kanalnyy-kruglyy-cfk-160-vim.jpg,out_of_stock,80170.00 KZT,SHUFT,CFk 160 VIM,no,new,,Вентиляция > Канальные вентиляторы круглые
НС-1052319,CFk 200 MAX,"Канальный круглый вентилятор SHUFT, серия CFk MAX: производительность 970 м³/ч, максимальный напор 550 Па, потребляемая мощность 160 Вт, частота вращения 2510 об/мин, уровень шума 65 дБ, электропитание 230/1/50 (В/ф/Гц), двигатель AC, класс защиты IPX4, рабочая температура −40 °C … 70 °C, размеры 255×370×370 мм, производство — Россия, модель CFk 200 MAX. Канальный центробежный вентилятор SHUFT серии CFk MAX: разъёмный корпус из композиционного материала со звукопоглощающими и противоударными свойствами, крыльчатка с загнутыми назад лопатками, асинхронный двигатель с внешним ротором IP44.",https://tehnoholod369.kz/tproduct/254304652374-cfk-200-max,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/ventilyaciya/shuft-kanalnyy-kruglyy-cfk-200-max.jpg,out_of_stock,142832.00 KZT,SHUFT,CFk 200 MAX,no,new,,Вентиляция > Канальные вентиляторы круглые
НС-1077771,CFk 200 VIM,"Канальный круглый вентилятор SHUFT, серия CFk VIM: производительность 960 м³/ч, максимальный напор 960 Па, потребляемая мощность 150 Вт, частота вращения 2600 об/мин, уровень шума 69 дБ, электропитание 230/1/50 (В/ф/Гц), двигатель AC, класс защиты IPX4, рабочая температура −40 °C … 80 °C, размеры 255×370×370 мм, производство — Россия, модель CFk 200 VIM. Канальный центробежный вентилятор SHUFT серии CFk VIM: разъёмный корпус из композиционного материала со звукопоглощающими и противоударными свойствами, крыльчатка с загнутыми назад лопатками, асинхронный двигатель с внешним ротором IP44, клеммная коробка IP55.",https://tehnoholod369.kz/tproduct/426514913814-cfk-200-vim,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/ventilyaciya/shuft-kanalnyy-kruglyy-cfk-200-vim.jpg,out_of_stock,97242.00 KZT,SHUFT,CFk 200 VIM,no,new,,Вентиляция > Канальные вентиляторы круглые
НС-1052320,CFk 250 MAX,"Канальный круглый вентилятор SHUFT, серия CFk MAX: производительность 1200 м³/ч, максимальный напор 595 Па, потребляемая мощность 220 Вт, частота вращения 2370 об/мин, уровень шума 68 дБ, электропитание 230/1/50 (В/ф/Гц), двигатель AC, класс защиты IPX4, рабочая температура −40 °C … 70 °C, размеры 255×370×370 мм, производство — Россия, модель CFk 250 MAX. Канальный центробежный вентилятор SHUFT серии CFk MAX: разъёмный корпус из композиционного материала со звукопоглощающими и противоударными свойствами, крыльчатка с загнутыми назад лопатками, асинхронный двигатель с внешним ротором IP44.",https://tehnoholod369.kz/tproduct/707663920884-cfk-250-max,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/ventilyaciya/shuft-kanalnyy-kruglyy-cfk-250-max.jpg,out_of_stock,178721.00 KZT,SHUFT,CFk 250 MAX,no,new,,Вентиляция > Канальные вентиляторы круглые
НС-1077772,CFk 250 VIM,"Канальный круглый вентилятор SHUFT, серия CFk VIM: производительность 1100 м³/ч, максимальный напор 1100 Па, потребляемая мощность 155 Вт, частота вращения 2600 об/мин, уровень шума 69 дБ, электропитание 230/1/50 (В/ф/Гц), двигатель AC, класс защиты IPX4, рабочая температура −40 °C … 80 °C, размеры 255×370×370 мм, производство — Россия, модель CFk 250 VIM. Канальный центробежный вентилятор SHUFT серии CFk VIM: разъёмный корпус из композиционного материала со звукопоглощающими и противоударными свойствами, крыльчатка с загнутыми назад лопатками, асинхронный двигатель с внешним ротором IP44, клеммная коробка IP55.",https://tehnoholod369.kz/tproduct/997888501434-cfk-250-vim,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/ventilyaciya/shuft-kanalnyy-kruglyy-cfk-250-vim.jpg,in_stock,109420.00 KZT,SHUFT,CFk 250 VIM,no,new,,Вентиляция > Канальные вентиляторы круглые
НС-1052321,CFk 315 MAX,"Канальный круглый вентилятор SHUFT, серия CFk MAX: производительность 1750 м³/ч, максимальный напор 750 Па, потребляемая мощность 290 Вт, частота вращения 2250 об/мин, уровень шума 69 дБ, электропитание 230/1/50 (В/ф/Гц), двигатель AC, класс защиты IPX4, рабочая температура −40 °C … 70 °C, размеры 290×410×410 мм, производство — Россия, модель CFk 315 MAX. Канальный центробежный вентилятор SHUFT серии CFk MAX: разъёмный корпус из композиционного материала со звукопоглощающими и противоударными свойствами, крыльчатка с загнутыми назад лопатками, асинхронный двигатель с внешним ротором IP44.",https://tehnoholod369.kz/tproduct/350457197334-cfk-315-max,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/ventilyaciya/shuft-kanalnyy-kruglyy-cfk-315-max.jpg,in_stock,221471.00 KZT,SHUFT,CFk 315 MAX,no,new,,Вентиляция > Канальные вентиляторы круглые
НС-1077773,CFk 315 VIM,"Канальный круглый вентилятор SHUFT, серия CFk VIM: производительность 1700 м³/ч, максимальный напор 1700 Па, потребляемая мощность 200 Вт, частота вращения 2500 об/мин, уровень шума 70 дБ, электропитание 230/1/50 (В/ф/Гц), двигатель AC, класс защиты IPX4, рабочая температура −40 °C … 80 °C, размеры 290×410×410 мм, производство — Россия, модель CFk 315 VIM. Канальный центробежный вентилятор SHUFT серии CFk VIM: разъёмный корпус из композиционного материала со звукопоглощающими и противоударными свойствами, крыльчатка с загнутыми назад лопатками, асинхронный двигатель с внешним ротором IP44, клеммная коробка IP55.",https://tehnoholod369.kz/tproduct/166166972974-cfk-315-vim,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/ventilyaciya/shuft-kanalnyy-kruglyy-cfk-315-vim.jpg,out_of_stock,132769.00 KZT,SHUFT,CFk 315 VIM,no,new,,Вентиляция > Канальные вентиляторы круглые
НС-0079313,CFs 100S,"Канальный круглый вентилятор SHUFT, серия CFs: производительность 260 м³/ч, максимальный напор 350 Па, потребляемая мощность 65 Вт, частота вращения 2400 об/мин, уровень шума 56 дБ, электропитание 230/1/50 (В/ф/Гц), двигатель AC, класс защиты IPX4, рабочая температура −40 °C … 70 °C, размеры 225×280×280 мм, производство — Россия, модель CFs 100S. Канальный вентилятор SHUFT серии CFs: высокопрочный корпус из холоднокатаной стали с защитным покрытием, мотор-колесо MES (Швейцария), асинхронный двигатель с внешним ротором IP44, клеммная коробка IP55.",https://tehnoholod369.kz/tproduct/330900239334-cfs-100s,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/ventilyaciya/shuft-kanalnyy-kruglyy-cfs-100s.jpg,out_of_stock,99283.00 KZT,SHUFT,CFs 100S,no,new,,Вентиляция > Канальные вентиляторы круглые
НС-0079315,CFs 125S,"Канальный круглый вентилятор SHUFT, серия CFs: производительность 385 м³/ч, максимальный напор 380 Па, потребляемая мощность 65 Вт, частота вращения 2400 об/мин, уровень шума 65 дБ, электропитание 230/1/50 (В/ф/Гц), двигатель AC, класс защиты IPX4, рабочая температура −40 °C … 70 °C, размеры 225×280×280 мм, производство — Россия, модель CFs 125S. Канальный вентилятор SHUFT серии CFs: высокопрочный корпус из холоднокатаной стали с защитным покрытием, мотор-колесо MES (Швейцария), асинхронный двигатель с внешним ротором IP44, клеммная коробка IP55.",https://tehnoholod369.kz/tproduct/422655788674-cfs-125s,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/ventilyaciya/shuft-kanalnyy-kruglyy-cfs-125s.jpg,in_stock,107453.00 KZT,SHUFT,CFs 125S,no,new,,Вентиляция > Канальные вентиляторы круглые
НС-0079318,CFs 160S,"Канальный круглый вентилятор SHUFT, серия CFs: производительность 810 м³/ч, максимальный напор 470 Па, потребляемая мощность 100 Вт, частота вращения 2500 об/мин, уровень шума 67 дБ, электропитание 230/1/50 (В/ф/Гц), двигатель AC, класс защиты IPX4, рабочая температура −40 °C … 70 °C, размеры 235×370×370 мм, производство — Россия, модель CFs 160S. Канальный вентилятор SHUFT серии CFs: высокопрочный корпус из холоднокатаной стали с защитным покрытием, мотор-колесо MES (Швейцария), асинхронный двигатель с внешним ротором IP44, клеммная коробка IP55.",https://tehnoholod369.kz/tproduct/354243441044-cfs-160s,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/ventilyaciya/shuft-kanalnyy-kruglyy-cfs-160s.jpg,out_of_stock,137242.00 KZT,SHUFT,CFs 160S,no,new,,Вентиляция > Канальные вентиляторы круглые
НС-0079320,CFs 200S,"Канальный круглый вентилятор SHUFT, серия CFs: производительность 970 м³/ч, максимальный напор 560 Па, потребляемая мощность 160 Вт, частота вращения 2510 об/мин, уровень шума 68 дБ, электропитание 230/1/50 (В/ф/Гц), двигатель AC, класс защиты IPX4, рабочая температура −40 °C … 70 °C, размеры 255×370×370 мм, производство — Россия, модель CFs 200S. Канальный вентилятор SHUFT серии CFs: высокопрочный корпус из холоднокатаной стали с защитным покрытием, мотор-колесо MES (Швейцария), асинхронный двигатель с внешним ротором IP44, клеммная коробка IP55.",https://tehnoholod369.kz/tproduct/198581256034-cfs-200s,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/ventilyaciya/shuft-kanalnyy-kruglyy-cfs-200s.jpg,in_stock,149973.00 KZT,SHUFT,CFs 200S,no,new,,Вентиляция > Канальные вентиляторы круглые
НС-0079322,CFs 250S,"Канальный круглый вентилятор SHUFT, серия CFs: производительность 1200 м³/ч, максимальный напор 605 Па, потребляемая мощность 220 Вт, частота вращения 2370 об/мин, уровень шума 68 дБ, электропитание 230/1/50 (В/ф/Гц), двигатель AC, класс защиты IPX4, рабочая температура −40 °C … 70 °C, размеры 255×370×370 мм, производство — Россия, модель CFs 250S. Канальный вентилятор SHUFT серии CFs: высокопрочный корпус из холоднокатаной стали с защитным покрытием, мотор-колесо MES (Швейцария), асинхронный двигатель с внешним ротором IP44, клеммная коробка IP55.",https://tehnoholod369.kz/tproduct/438564153084-cfs-250s,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/ventilyaciya/shuft-kanalnyy-kruglyy-cfs-250s.jpg,in_stock,178721.00 KZT,SHUFT,CFs 250S,no,new,,Вентиляция > Канальные вентиляторы круглые
НС-0079324,CFs 315S,"Канальный круглый вентилятор SHUFT, серия CFs: производительность 1780 м³/ч, максимальный напор 770 Па, потребляемая мощность 290 Вт, частота вращения 2250 об/мин, уровень шума 69 дБ, электропитание 230/1/50 (В/ф/Гц), двигатель AC, класс защиты IPX4, рабочая температура −40 °C … 70 °C, размеры 290×410×410 мм, производство — Россия, модель CFs 315S. Канальный вентилятор SHUFT серии CFs: высокопрочный корпус из холоднокатаной стали с защитным покрытием, мотор-колесо MES (Швейцария), асинхронный двигатель с внешним ротором IP44, клеммная коробка IP55.",https://tehnoholod369.kz/tproduct/144364942134-cfs-315s,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/ventilyaciya/shuft-kanalnyy-kruglyy-cfs-315s.jpg,in_stock,221471.00 KZT,SHUFT,CFs 315S,no,new,,Вентиляция > Канальные вентиляторы круглые
НС-1201778,CFz 100 MAX,"Канальный круглый вентилятор SHUFT, серия CFz MAX: производительность 740 м³/ч, максимальный напор 560 Па, потребляемая мощность 160 Вт, частота вращения 3570 об/мин, уровень шума 68 дБ, электропитание 230/1/50 (В/ф/Гц), двигатель EC, класс защиты IPX4, рабочая температура −30 °C … 60 °C, размеры 225×280×280 мм, производство — Россия, модель CFz 100 MAX. Канальный EC-вентилятор SHUFT серии CFz MAX для приточной и вытяжной вентиляции бытовых, общественных и промышленных помещений. Разъёмный корпус из оцинкованной стали, крыльчатка с загнутыми назад лопатками, двигатель с внешним ротором.",https://tehnoholod369.kz/tproduct/171615561444-cfz-100-max,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/ventilyaciya/shuft-kanalnyy-kruglyy-cfz-100-max.jpg,out_of_stock,332791.00 KZT,SHUFT,CFz 100 MAX,no,new,,Вентиляция > Канальные вентиляторы круглые
НС-1201779,CFz 125 MAX,"Канальный круглый вентилятор SHUFT, серия CFz MAX: производительность 760 м³/ч, максимальный напор 610 Па, потребляемая мощность 160 Вт, частота вращения 3240 об/мин, уровень шума 71 дБ, электропитание 230/1/50 (В/ф/Гц), двигатель EC, класс защиты IPX4, рабочая температура −30 °C … 60 °C, размеры 225×280×280 мм, производство — Россия, модель CFz 125 MAX. Канальный EC-вентилятор SHUFT серии CFz MAX для приточной и вытяжной вентиляции бытовых, общественных и промышленных помещений. Разъёмный корпус из оцинкованной стали, крыльчатка с загнутыми назад лопатками, двигатель с внешним ротором.",https://tehnoholod369.kz/tproduct/934008828424-cfz-125-max,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/ventilyaciya/shuft-kanalnyy-kruglyy-cfz-125-max.jpg,out_of_stock,365914.00 KZT,SHUFT,CFz 125 MAX,no,new,,Вентиляция > Канальные вентиляторы круглые
НС-1201780,CFz 160 MAX,"Канальный круглый вентилятор SHUFT, серия CFz MAX: производительность 1320 м³/ч, максимальный напор 740 Па, потребляемая мощность 170 Вт, частота вращения 3280 об/мин, уровень шума 76 дБ, электропитание 230/1/50 (В/ф/Гц), двигатель EC, класс защиты IPX4, рабочая температура −30 °C … 60 °C, размеры 235×370×370 мм, производство — Россия, модель CFz 160 MAX. Канальный EC-вентилятор SHUFT серии CFz MAX для приточной и вытяжной вентиляции бытовых, общественных и промышленных помещений. Разъёмный корпус из оцинкованной стали, крыльчатка с загнутыми назад лопатками, двигатель с внешним ротором.",https://tehnoholod369.kz/tproduct/117783117944-cfz-160-max,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/ventilyaciya/shuft-kanalnyy-kruglyy-cfz-160-max.jpg,out_of_stock,413988.00 KZT,SHUFT,CFz 160 MAX,no,new,,Вентиляция > Канальные вентиляторы круглые
НС-1201781,CFz 200 MAX,"Канальный круглый вентилятор SHUFT, серия CFz MAX: производительность 1410 м³/ч, максимальный напор 780 Па, потребляемая мощность 160 Вт, частота вращения 2860 об/мин, уровень шума 73 дБ, электропитание 230/1/50 (В/ф/Гц), двигатель EC, класс защиты IPX4, рабочая температура −30 °C … 60 °C, размеры 255×370×370 мм, производство — Россия, модель CFz 200 MAX. Канальный EC-вентилятор SHUFT серии CFz MAX для приточной и вытяжной вентиляции бытовых, общественных и промышленных помещений. Разъёмный корпус из оцинкованной стали, крыльчатка с загнутыми назад лопатками, двигатель с внешним ротором.",https://tehnoholod369.kz/tproduct/114489931944-cfz-200-max,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/ventilyaciya/shuft-kanalnyy-kruglyy-cfz-200-max.jpg,out_of_stock,428650.00 KZT,SHUFT,CFz 200 MAX,no,new,,Вентиляция > Канальные вентиляторы круглые
НС-1201782,CFz 250 MAX,"Канальный круглый вентилятор SHUFT, серия CFz MAX: производительность 1410 м³/ч, максимальный напор 570 Па, потребляемая мощность 152 Вт, частота вращения 2440 об/мин, уровень шума 72 дБ, электропитание 230/1/50 (В/ф/Гц), двигатель EC, класс защиты IP54, рабочая температура −30 °C … 60 °C, размеры 255×370×370 мм, производство — Россия, модель CFz 250 MAX. Канальный EC-вентилятор SHUFT серии CFz MAX для приточной и вытяжной вентиляции бытовых, общественных и промышленных помещений. Разъёмный корпус из оцинкованной стали, крыльчатка с загнутыми назад лопатками, двигатель с внешним ротором.",https://tehnoholod369.kz/tproduct/108387442644-cfz-250-max,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/ventilyaciya/shuft-kanalnyy-kruglyy-cfz-250-max.jpg,out_of_stock,437914.00 KZT,SHUFT,CFz 250 MAX,no,new,,Вентиляция > Канальные вентиляторы круглые
НС-0076039,CMFD 400,"Канальный круглый вентилятор SHUFT, серия CMFD: производительность 6910 м³/ч, максимальный напор 1290 Па, потребляемая мощность 1570 Вт, частота вращения 2894 об/мин, уровень шума 93 дБ, электропитание 400/3/50 (В/ф/Гц), двигатель AC, класс защиты IP54, рабочая температура −40 °C … 80 °C, размеры 432×307×453 мм, производство — Германия, модель CMFD 400. Энергосберегающий канальный вентилятор SHUFT серии CMFD для круглых каналов приточной и вытяжной вентиляции. Диагональное мотор-колесо со спрямляющим аппаратом, повышенный КПД, трёхфазное питание.",https://tehnoholod369.kz/tproduct/306515860594-cmfd-400,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/ventilyaciya/shuft-kanalnyy-kruglyy-cmfd-400.jpg,out_of_stock,2077091.00 KZT,SHUFT,CMFD 400,no,new,,Вентиляция > Канальные вентиляторы круглые
НС-0076040,CMFD 560,"Канальный круглый вентилятор SHUFT, серия CMFD: производительность 10380 м³/ч, максимальный напор 740 Па, потребляемая мощность 1070 Вт, частота вращения 1535 об/мин, уровень шума 88 дБ, электропитание 400/3/50 (В/ф/Гц), двигатель AC, класс защиты IP54, рабочая температура −40 °C … 80 °C, размеры 573×468×582 мм, производство — Германия, модель CMFD 560. Энергосберегающий канальный вентилятор SHUFT серии CMFD для круглых каналов приточной и вытяжной вентиляции. Диагональное мотор-колесо со спрямляющим аппаратом, повышенный КПД, трёхфазное питание.",https://tehnoholod369.kz/tproduct/343567101824-cmfd-560,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/ventilyaciya/shuft-kanalnyy-kruglyy-cmfd-560.jpg,out_of_stock,2761853.00 KZT,SHUFT,CMFD 560,no,new,,Вентиляция > Канальные вентиляторы круглые
НС-0076041,CMFD 630,"Канальный круглый вентилятор SHUFT, серия CMFD: производительность 15890 м³/ч, максимальный напор 960 Па, потребляемая мощность 2750 Вт, частота вращения 1580 об/мин, уровень шума 91 дБ, электропитание 400/3/50 (В/ф/Гц), двигатель AC, класс защиты IP54, рабочая температура −40 °C … 80 °C, размеры 644×538×654 мм, производство — Германия, модель CMFD 630. Энергосберегающий канальный вентилятор SHUFT серии CMFD для круглых каналов приточной и вытяжной вентиляции. Диагональное мотор-колесо со спрямляющим аппаратом, повышенный КПД, трёхфазное питание.",https://tehnoholod369.kz/tproduct/103242000514-cmfd-630,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/ventilyaciya/shuft-kanalnyy-kruglyy-cmfd-630.jpg,out_of_stock,3424427.00 KZT,SHUFT,CMFD 630,no,new,,Вентиляция > Канальные вентиляторы круглые
НС-0076042,CMFD 710*,"Канальный круглый вентилятор SHUFT, серия CMFD: производительность 20240 м³/ч, максимальный напор 1000 Па, потребляемая мощность 3740 Вт, частота вращения 1419 об/мин, уровень шума 93 дБ, электропитание 400/3/50 (В/ф/Гц), двигатель AC, класс защиты IP54, рабочая температура −40 °C … 80 °C, размеры 723×618×732 мм, производство — Германия, модель CMFD 710*. Энергосберегающий канальный вентилятор SHUFT серии CMFD для круглых каналов приточной и вытяжной вентиляции. Диагональное мотор-колесо со спрямляющим аппаратом, повышенный КПД, трёхфазное питание.",https://tehnoholod369.kz/tproduct/925112571004-cmfd-710,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/ventilyaciya/shuft-kanalnyy-kruglyy-cmfd-710.jpg,out_of_stock,4246018.00 KZT,SHUFT,CMFD 710*,no,new,,Вентиляция > Канальные вентиляторы круглые
НС-1126325,CMFE 160,"Канальный круглый вентилятор SHUFT, серия CMFE: производительность 800 м³/ч, максимальный напор 430 Па, потребляемая мощность 124 Вт, частота вращения 2780 об/мин, уровень шума 69 дБ, электропитание 230/1/50 (В/ф/Гц), двигатель AC, класс защиты IPX0, рабочая температура −25 °C … 55 °C, размеры 243×235×260 мм, производство — Германия, модель CMFE 160. Энергосберегающий канальный вентилятор SHUFT серии CMFE для круглых каналов приточной и вытяжной вентиляции. Диагональное мотор-колесо со спрямляющим аппаратом, повышенный КПД и низкое энергопотребление.",https://tehnoholod369.kz/tproduct/364783417324-cmfe-160,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/ventilyaciya/shuft-kanalnyy-kruglyy-cmfe-160.jpg,out_of_stock,298312.00 KZT,SHUFT,CMFE 160,no,new,,Вентиляция > Канальные вентиляторы круглые
НС-1126326,CMFE 200,"Канальный круглый вентилятор SHUFT, серия CMFE: производительность 920 м³/ч, максимальный напор 330 Па, потребляемая мощность 100 Вт, частота вращения 2880 об/мин, уровень шума 76 дБ, электропитание 230/1/50 (В/ф/Гц), двигатель AC, класс защиты IPX0, рабочая температура −25 °C … 55 °C, размеры 205×199×225 мм, производство — Германия, модель CMFE 200. Энергосберегающий канальный вентилятор SHUFT серии CMFE для круглых каналов приточной и вытяжной вентиляции. Диагональное мотор-колесо со спрямляющим аппаратом, повышенный КПД и низкое энергопотребление.",https://tehnoholod369.kz/tproduct/970158500624-cmfe-200,https://cdn.jsdelivr.net/gh/tehnoholod369-glitch/tehnoholod-katalog@main/img/ventilyaciya/shuft-kanalnyy-kruglyy-cmfe-200.jpg,out_of_stock,321733.00 KZT,SHUFT,CMFE 200,no,new,,Вентиляция > Канальные вентиляторы круглые
